scenario_id,vehicle_count,pedestrian_count,cyclist_count,lane_count,stop_sign_count,crosswalk_count,speed_bump_count,max_velocity_mps,max_deceleration,max_yaw_rate,is_valid_physics,risk_tier_numeric,target_risk_matrix,min_inter_agent_dist,avg_agent_velocity,velocity_std,predicted_risk_probability,predicted_critical_class
92683a06fdf08836,141,4,0,251,2,10,10,29.24,27.48,12.58,True,1,Critical Complexity,2.090095691589859,12.4315625,7.090226596068263,0.5705422,1
6e321c482d0298c9,95,10,2,217,2,5,2,19.07,6.05,9.36,True,2,Standard Complexity,0.2334523505981387,8.929508196721311,5.5032197509259975,0.57026696,1
f946d81c130e9135,109,11,1,333,2,10,4,26.97,26.64,7.99,True,1,Critical Complexity,0.010000000000218279,9.953424657534246,6.577168524978461,0.5701731,1
7079d86ef305ec1a,75,7,0,115,1,1,11,27.13,10.09,7.41,True,0,Standard Complexity,0.03605551275485935,10.287894736842105,9.400672192621665,0.5697702,1
d3edcad534c23d86,89,0,0,166,1,11,0,35.37,32.92,6.35,True,1,Critical Complexity,0.7057619995436195,10.97025641025641,5.732536686086771,0.56973773,1
330e83e578056348,83,91,0,76,7,12,0,13.79,11.26,10.24,True,2,Standard Complexity,0.05830951894949181,3.8037614678899083,3.4547074091089067,0.56970125,1
8538726b40e6ca9e,95,20,1,86,4,15,0,29.59,23.2,9.41,True,1,Critical Complexity,0.8170679286325947,3.800869565217391,4.531258979523076,0.5695619,1
594c4145c19a418b,74,1,1,92,6,9,0,25.27,8.71,6.3,True,0,Standard Complexity,0.4101219330885009,14.89322033898305,6.466407181179258,0.56952935,1
bd07940cebca180c,76,18,1,196,3,4,4,21.08,13.92,9.41,True,3,Critical Complexity,0.060827625303076394,7.76396551724138,5.441971289528484,0.569499,1
7f356170a79b2b1f,141,9,1,149,6,5,5,17.64,10.44,6.71,True,2,Standard Complexity,0.014142135624039643,7.849682539682537,5.1824894331407725,0.56936544,1
b394cc4f0c68caa4,152,5,1,50,0,2,0,17.41,5.93,6.32,True,2,Standard Complexity,0.27892651362009074,8.873488372093025,4.718055316631528,0.5691367,1
8e5be085a7d344fb,86,11,6,249,15,19,10,26.26,22.28,7.95,True,1,Critical Complexity,0.05385164807129606,5.852666666666667,5.346597838293475,0.5691092,1
10cb39b2e8063860,67,8,1,420,0,13,10,26.9,15.54,7.41,True,3,Critical Complexity,0.1000000000001819,9.916136363636364,8.228395186489363,0.56888294,1
21cb7ffaeada8334,96,7,0,313,0,5,12,22.78,21.2,7.1,True,3,Critical Complexity,0.07615773105879,12.209333333333337,5.377775211202326,0.56884426,1
b7839d0c93784d35,110,6,0,227,1,10,9,32.52,31.6,6.86,True,1,Critical Complexity,0.2282542442105869,11.3290625,8.109357002629356,0.56878734,1
f0038751a535240d,80,28,2,251,0,8,11,27.12,13.67,10.74,True,0,Standard Complexity,0.060000000000002274,6.500943396226414,5.593708144703008,0.56870115,1
6291a655aeeb8cda,98,14,0,182,1,5,10,25.99,8.86,7.76,True,0,Standard Complexity,0.07810249675855882,11.089402985074628,7.526432998002701,0.56868523,1
ed72ee8861f534df,114,1,0,562,9,14,11,28.86,27.83,6.36,True,1,Critical Complexity,3.4881657070743533,10.855483870967745,6.9040412843632,0.5686574,1
4a91ec8700409b4a,98,8,0,154,9,9,4,22.89,21.55,7.9,True,3,Critical Complexity,1.982952344359245,6.010333333333333,5.867479574362024,0.56856745,1
bf106b3099a2dfaa,79,6,1,159,4,6,5,22.4,11.01,8.43,True,0,Standard Complexity,0.1897366596099302,10.126666666666667,6.979659108426518,0.5683023,1
ecb334d49aeee4e6,175,6,0,157,5,6,9,13.75,10.77,9.43,True,2,Standard Complexity,0.5824946351684661,6.723125,4.9661160864779434,0.5681985,1
1a2b6c952dd6de8,80,30,0,293,7,9,6,17.15,14.32,10.73,True,3,Critical Complexity,0.21260291625466005,6.67566037735849,4.902180304080324,0.5681629,1
de1561d5e280fe7f,100,0,0,115,0,4,1,19.85,17.29,7.85,True,3,Critical Complexity,0.1838477631085763,10.853437499999998,5.554038288362239,0.5681582,1
47eb05992deb8977,125,4,0,170,3,6,4,19.55,5.47,6.58,True,2,Standard Complexity,1.3618002790424255,8.730869565217393,6.963251310205148,0.5681364,1
90ac681bbcd6bab5,124,3,0,212,3,1,16,24.29,23.48,6.26,True,1,Critical Complexity,3.5063371201296416,13.849545454545455,7.438795404238222,0.5680794,1
be323f1b1722f2ee,99,5,0,389,3,12,12,24.17,8.99,6.49,True,0,Standard Complexity,0.6741661516270882,11.312105263157894,6.609414533840932,0.5680011,1
bda637c19537ec7b,106,17,1,72,5,6,2,19.43,18.97,7.09,True,3,Critical Complexity,0.4304648650006065,6.143488372093024,4.601765022209656,0.5678679,1
87f10078749f674c,108,7,1,118,3,6,1,24.64,3.04,6.37,True,0,Standard Complexity,0.25942243542142257,7.815714285714286,7.705776788771353,0.56785965,1
2469a04c526ab1ba,74,4,0,78,5,3,4,24.52,18.9,6.31,True,3,Critical Complexity,0.34999999999997444,10.652972972972972,5.379107664802761,0.56784296,1
c988d967a7ee2991,125,4,0,453,3,12,7,23.75,4.47,6.79,True,0,Standard Complexity,1.1868024266910064,10.943484848484848,5.788841013542646,0.56777763,1
98edc53641fb0eb0,52,0,0,34,0,0,0,35.84,25.73,6.29,True,1,Critical Complexity,0.3601388621074018,18.63980769230769,10.124361231585583,0.56747204,1
b1f69b799f0ebd03,55,231,6,233,9,17,8,19.39,16.93,11.0,True,3,Critical Complexity,0.009999999999763531,3.550185873605948,3.246700750717181,0.56732184,1
9681eb5e4576c27f,104,2,1,187,0,11,4,21.44,5.3,6.29,True,0,Standard Complexity,0.12369316876869305,11.484878048780487,5.609394177084401,0.5672172,1
93ff6b4c3a1a5ceb,52,0,0,37,0,0,1,35.13,14.29,6.32,True,1,Critical Complexity,0.07211102550921421,19.168269230769234,8.9063719025188,0.5672161,1
86b76890efec55fe,105,25,3,110,8,11,1,18.47,17.9,6.79,True,3,Critical Complexity,0.12206555615746817,5.67962962962963,4.601857500555442,0.56646055,1
cef8e590251eb235,91,14,2,318,0,7,10,19.78,18.92,7.78,True,3,Critical Complexity,0.13892443989518594,7.573478260869565,5.754819990155438,0.56641185,1
caba202870073c98,89,6,0,571,11,20,9,35.95,14.99,12.56,True,1,Critical Complexity,1.362350909274235,13.851296296296299,7.577689241816521,0.5663567,1
37865a6a4d51250c,127,2,0,503,6,11,11,21.34,16.99,6.3,True,3,Critical Complexity,1.8439360075661975,12.73060606060606,7.498473355490007,0.5663422,1
17176e498a7981e1,72,5,0,243,14,3,0,21.13,13.49,6.29,True,3,Critical Complexity,0.8781799360040254,11.74483870967742,5.771992930811702,0.56632715,1
60dd409c198853b9,120,1,0,663,5,19,15,29.73,16.75,6.32,True,1,Critical Complexity,0.6800735254366385,10.15553846153846,4.9984705447748965,0.5662947,1
6649d34aa42ecaea,168,3,0,792,4,19,31,32.37,31.53,6.78,True,1,Critical Complexity,3.434239362653871,11.082325581395349,8.1779197437892,0.5661991,1
118f1b3f5ca963e,94,14,0,183,1,8,3,28.02,15.07,6.81,True,1,Critical Complexity,0.02236067977497756,8.928,5.790861996859074,0.56618017,1
5d26d5e9d8fe3fa2,114,2,0,242,1,4,4,23.04,15.52,6.59,True,3,Critical Complexity,0.6806614430097178,13.102115384615384,6.129206039854924,0.5661768,1
1071a42be1d7c1fc,67,11,0,312,0,14,19,21.45,8.98,6.6,True,0,Standard Complexity,0.3176476034858059,9.2065625,7.953031894101378,0.5660369,1
cf605dc60dab05a2,112,1,1,256,3,12,6,30.37,9.28,6.51,True,0,Standard Complexity,0.4237924020084607,15.72844827586207,5.5991334926052865,0.5659606,1
2063fa9f21ad54d4,119,2,1,231,7,10,4,19.98,16.83,6.48,True,3,Critical Complexity,0.6300793600813142,9.155249999999999,5.031453064225086,0.5657212,1
aeee52eb16f10157,101,0,0,292,6,8,4,23.78,16.6,6.35,True,3,Critical Complexity,1.5697452022542029,14.022835820895521,5.290608069888056,0.5656861,1
d19c3c2513103d22,87,1,0,462,1,16,14,29.08,17.12,6.33,True,1,Critical Complexity,0.8095060222129149,9.81212121212121,5.717104987653547,0.5656147,1
52505ec65476ccf7,79,2,0,76,0,4,0,28.8,12.13,6.42,True,0,Standard Complexity,0.14317821063303032,10.00450980392157,5.584517222002728,0.5655641,1
20c60a915b3dc6bb,107,3,0,272,2,3,14,22.15,14.46,6.45,True,3,Critical Complexity,0.31999999999993634,10.0896875,7.2949642238563275,0.5655633,1
b6966850b0df24d,214,20,5,136,2,6,1,19.09,16.1,9.31,True,3,Critical Complexity,0.2716615541440763,8.455694444444443,4.226061282351613,0.56550854,1
8a56b3e359acb119,106,7,0,183,2,11,4,20.31,8.05,12.66,True,0,Standard Complexity,0.04472135955015849,13.634459459459459,5.733254615975093,0.5654747,1
9e5015371b3edd30,94,16,3,276,0,9,8,24.61,19.02,6.94,True,3,Critical Complexity,0.010000000000218279,8.996164383561643,6.19441012485417,0.5654725,1
11568eeeede2ffd5,98,3,3,79,0,5,0,29.61,16.68,6.32,True,1,Critical Complexity,0.6041522986797644,11.396031746031746,5.45869585555347,0.5653804,1
f0124a983afa4dde,125,8,0,124,3,8,1,23.69,8.34,6.77,True,0,Standard Complexity,0.07810249675914108,6.457777777777778,5.724139872849947,0.56532997,1
d50964fa63a4d5eb,111,2,0,245,3,10,8,25.72,7.63,6.33,True,0,Standard Complexity,0.0316227766005046,11.182089552238805,5.993159418276466,0.5652791,1
252b445e63f36771,77,60,2,107,0,9,0,26.5,25.91,8.36,True,1,Critical Complexity,0.0905538513815178,4.997888888888889,4.591793765801587,0.5652686,1
544284358fd40bae,78,1,0,76,1,5,0,34.3,12.69,6.36,True,1,Critical Complexity,0.11180339887555892,11.406774193548392,6.915319779929838,0.56523186,1
d527eaa448b37ba1,88,8,2,142,0,11,1,21.0,12.46,6.36,True,3,Critical Complexity,0.060827625302926874,8.170588235294119,6.134376588094953,0.56520104,1
c27a873f21a4e06,147,0,0,405,3,10,14,21.84,16.06,6.3,True,3,Critical Complexity,6.652578447489228,9.733478260869566,6.479961492569194,0.565199,1
3f6426cbcc4b46a4,75,10,0,329,1,8,2,20.84,2.32,12.56,True,0,Standard Complexity,0.3478505426194996,11.786190476190477,7.447179700230709,0.56509256,1
25ca63d871eed077,110,2,3,128,0,1,0,21.53,9.25,6.7,True,0,Standard Complexity,0.34928498393155855,10.642682926829268,5.606783793693198,0.56492984,1
98e791a007ca74b3,115,3,0,485,6,11,14,28.12,24.8,6.3,True,1,Critical Complexity,0.08544003745333711,12.809811320754717,7.375120207671715,0.564666,1
b93c8c8b06fe8bb9,76,2,0,211,4,5,10,27.8,20.5,6.3,True,1,Critical Complexity,2.4600203251184105,15.588636363636367,9.272583387921102,0.56464016,1
4de0ad07c3e26f1f,107,0,0,288,2,15,5,28.03,19.13,6.32,True,1,Critical Complexity,1.2033702672078943,10.173023255813952,6.010185747577974,0.5644336,1
9e1a4aeb69227ca2,107,80,5,88,8,12,0,17.89,17.39,6.79,True,3,Critical Complexity,0.0538516480707894,3.29875,3.1540296836257435,0.5644329,1
9cf69a2551d7e49d,101,4,2,311,0,14,19,23.46,12.92,6.56,True,3,Critical Complexity,1.6268988905275494,10.360666666666665,7.061252454219592,0.56437284,1
ab1a74564cfdd673,105,5,0,428,6,11,15,27.58,17.82,6.61,True,1,Critical Complexity,2.151278689523893,12.581818181818182,6.962082261901793,0.56418824,1
d33bc48665c9a89f,76,15,4,116,2,6,0,32.89,12.71,6.37,True,1,Critical Complexity,1.2541929676092272,8.127719298245614,6.992463114842622,0.5640156,1
c88a10d0a004e86e,174,8,0,85,0,7,0,17.1,3.79,6.32,True,2,Standard Complexity,0.27073972741314467,6.779047619047619,4.643385366777034,0.56380993,1
77c41887cbde621e,114,3,0,131,2,5,5,23.5,5.8,6.38,True,0,Standard Complexity,0.25455844122720694,11.792,6.454021519779569,0.56375575,1
656bce342cee821f,177,4,0,426,2,11,14,20.6,16.69,7.91,True,3,Critical Complexity,3.0971277015972256,11.658985507246378,6.011475534445702,0.56374425,1
62e1f2ff3af4c3a2,63,66,0,178,2,17,0,14.04,11.04,9.51,True,2,Standard Complexity,0.04000000000041837,5.000246913580247,3.973688144519884,0.5636856,1
34e3e751eda066dd,98,4,0,300,4,15,8,22.6,8.61,6.31,True,0,Standard Complexity,0.14560219778591518,14.048035714285716,6.345307157836878,0.56355625,1
4684e0cd4f8f1293,156,46,1,213,3,5,0,17.55,14.99,9.14,True,3,Critical Complexity,0.10630145812710008,2.9189552238805967,3.112466092522066,0.56353146,1
4e3f4a7810026330,73,14,0,73,6,7,2,17.88,16.6,9.1,True,3,Critical Complexity,0.1627882059608909,5.2372000000000005,5.011041025575424,0.56331754,1
e5ed26b1c3987255,284,16,0,459,11,18,12,14.96,7.55,11.95,True,2,Standard Complexity,0.06324555320345387,3.7488,3.777530749047584,0.56328076,1
104bd2dfa339b72,78,6,0,375,7,13,8,24.27,18.92,6.33,True,3,Critical Complexity,0.14764823060229212,10.326666666666666,6.701026162759471,0.56321096,1
5508098d1dc8267e,86,3,0,298,1,9,5,22.82,15.0,6.9,True,3,Critical Complexity,0.508035431834925,10.8125,7.166646269350818,0.56284803,1
5316e8d048562b29,73,12,0,439,5,16,5,22.74,9.05,6.5,True,0,Standard Complexity,0.6132699242584287,10.217962962962964,6.598470187357298,0.56277156,1
d7df4547f4dab66b,73,10,0,232,0,5,3,32.99,10.82,6.41,True,0,Standard Complexity,0.08062257748277116,10.948749999999999,7.594528355171242,0.5627425,1
dd5ee53133217f9d,108,14,6,183,4,10,6,22.82,5.57,6.76,True,0,Standard Complexity,0.7632168761237321,11.09411111111111,6.130803807086608,0.5626568,1
b55095a1f2e198d5,129,2,0,306,2,6,7,28.06,11.41,6.39,True,0,Standard Complexity,0.041231056256194255,15.810190476190478,5.312620012036458,0.5626067,1
cb9703fb271f1324,102,8,0,195,2,8,2,29.97,10.37,6.75,True,0,Standard Complexity,0.03162277660143933,10.935599999999999,7.0335573247113015,0.56260455,1
d46ba4c822c385ef,98,10,0,339,2,9,3,17.8,7.03,7.29,True,2,Standard Complexity,0.050000000000363795,7.892499999999999,5.217195634482335,0.5625249,1
6833a7dc9e302ec6,113,7,0,273,2,5,7,21.04,12.42,8.26,True,3,Critical Complexity,0.0447213595507686,12.804691358024689,5.736504309670097,0.56247777,1
a9588a4352258238,61,3,0,304,15,10,12,30.57,11.61,12.67,True,0,Standard Complexity,3.6315974446515455,14.211666666666668,10.854348462968911,0.5624513,1
255e6b72664526ee,59,20,0,98,5,7,6,23.23,17.42,7.32,True,3,Critical Complexity,0.18027756377348955,6.631176470588236,7.127498845484827,0.56242436,1
99e2c2128347346a,95,7,0,305,0,10,7,20.62,18.64,6.38,True,3,Critical Complexity,0.10198039027229805,8.2575,5.814926088667565,0.56219834,1
56c0d221f814cbe1,85,13,1,261,1,6,1,22.47,7.6,9.45,True,0,Standard Complexity,0.058309518949725775,9.524313725490195,6.473921821022677,0.56215656,1
22c23e96e34c4bb7,139,8,0,256,10,27,5,22.47,11.35,6.35,True,0,Standard Complexity,0.3401470270339021,8.639,6.118865826278593,0.5620575,1
310eb14c2168f01d,98,14,1,117,2,3,1,32.1,22.51,9.17,True,1,Critical Complexity,0.014142135622753424,9.93907894736842,7.823031142525589,0.56205523,1
2014cfe94a254943,188,3,0,450,4,9,18,28.73,15.85,6.4,True,1,Critical Complexity,2.608466982731267,10.246363636363636,8.52613871118187,0.5619941,1
8230cb0734fc34ad,84,19,1,520,0,8,19,23.41,18.77,9.4,True,3,Critical Complexity,0.076157731057913,7.33469387755102,7.468297104493294,0.56167847,1
d96d24628752856f,50,1,0,141,5,4,8,33.74,12.17,6.35,True,1,Critical Complexity,2.0651634317891867,19.355600000000003,5.987046737749757,0.56166184,1
7bd7ee0624b43da3,103,2,0,595,10,17,3,29.89,11.56,6.53,True,0,Standard Complexity,1.5834456100544918,10.432285714285713,7.48622853195473,0.5615394,1
257919a3a18b99fe,100,0,0,531,3,13,5,28.73,19.5,6.41,True,1,Critical Complexity,0.47381430961933907,13.648958333333335,5.429115274603271,0.56115514,1
47d5a784a08bdefe,85,6,0,201,2,11,4,20.7,11.08,6.34,True,3,Critical Complexity,0.3748332962798068,9.817777777777778,5.3607631666018465,0.561135,1
c4d7220463ccf77a,103,5,0,450,5,14,6,29.05,27.04,8.89,True,1,Critical Complexity,0.170000000000046,12.067790697674418,5.152885035468061,0.5610915,1
acd055ff7be95d16,116,3,0,420,6,11,7,28.65,24.43,12.59,True,1,Critical Complexity,0.049999999999636204,8.780882352941175,6.544194718647279,0.560996,1
519b46f6747f4491,83,10,1,346,0,9,11,25.84,8.11,6.32,True,0,Standard Complexity,0.523927475896804,9.914603174603176,6.4589125885598255,0.5609478,1
b98295a0db7cadfa,75,7,0,111,1,5,1,22.09,13.67,9.38,True,3,Critical Complexity,0.10049875621120234,10.776756756756756,7.118509582107932,0.56086296,1
4b95177fa50c9af5,119,9,0,121,1,6,1,18.96,4.95,6.31,True,2,Standard Complexity,0.03000000000002956,10.346382978723405,5.703469800763472,0.5608526,1
45e8229b5e0825e7,74,14,0,269,2,7,6,24.2,11.05,8.03,True,0,Standard Complexity,0.12999999999912967,9.45135135135135,7.637615009851858,0.56081456,1
647c7dd0ba480d96,45,1,0,309,8,4,16,36.89,18.55,6.29,True,1,Critical Complexity,2.9922065436730967,16.895454545454545,9.557953245749525,0.5607759,1
77867a324fd4efb1,102,4,1,115,1,5,1,31.99,16.27,6.3,True,1,Critical Complexity,0.24083189157582985,10.81877192982456,6.137347009612952,0.5606889,1
35ac698f35823f9b,99,7,1,597,1,11,16,24.48,8.69,6.34,True,0,Standard Complexity,0.18867962264071947,9.512280701754385,5.293336432522798,0.56061864,1
fa12e8afa1b10cb9,385,54,0,39,4,6,0,13.44,11.68,9.2,True,2,Standard Complexity,0.04999999999924398,3.0808860759493673,2.987038747772147,0.5605747,1
10e4b1a3748d2e76,70,7,0,222,4,4,2,25.9,20.68,6.84,True,1,Critical Complexity,0.6946221994724231,11.466333333333331,6.657943367804271,0.56043696,1
3c292ce55ddc417,94,18,0,229,0,14,8,18.59,11.71,6.75,True,3,Critical Complexity,0.014142135623396534,6.555666666666667,5.019770700827768,0.56043446,1
49495f0ea1ce973f,86,0,0,147,2,4,3,19.48,18.81,6.3,True,3,Critical Complexity,0.47539457295943094,12.175714285714283,5.793071042965341,0.5603055,1
5eab9f7e355c8c44,66,307,0,195,8,13,8,19.15,15.09,11.26,True,3,Critical Complexity,0.08485281374230853,2.994878787878788,2.7453905419323976,0.5601372,1
fe4e8cdf7c696e44,68,11,1,60,1,7,0,17.25,16.85,6.28,True,3,Critical Complexity,0.049999999999272404,8.024545454545455,5.0857764169382635,0.5599742,1
b2b11bff482bbb09,77,4,0,204,0,11,3,26.39,10.3,6.33,True,0,Standard Complexity,0.13928388277200834,13.216969696969695,6.637752442199861,0.55989695,1
29e5ea8dc66b38ed,81,0,0,24,0,0,0,34.05,8.78,6.31,True,0,Standard Complexity,0.2545584412275687,20.485185185185184,8.463011183913192,0.5598592,1
88fe657167cde0d0,73,12,1,191,11,7,4,18.19,17.34,6.45,True,3,Critical Complexity,0.32984845004955404,5.618750000000001,5.0176831576767915,0.5597779,1
2db97ef00279393c,65,5,0,167,7,3,0,32.02,14.51,6.32,True,1,Critical Complexity,1.4534441853755515,15.08488888888889,8.522300321241447,0.5597125,1
d4d48c6ecd465380,134,35,0,249,2,9,7,18.12,11.79,7.05,True,3,Critical Complexity,0.1131370849897447,3.15734693877551,3.3688590544297154,0.5596862,1
c322f91945408a77,79,7,0,244,3,6,4,30.71,14.65,6.3,True,1,Critical Complexity,0.07615773105904751,10.52909090909091,6.925811346688368,0.55966294,1
687cf5b0e9f178b2,106,9,4,198,1,3,5,23.33,18.79,10.45,True,3,Critical Complexity,0.07615773105910723,8.514320987654322,6.425610397727727,0.5595074,1
159fde472b448d4c,73,3,0,335,0,11,7,32.93,16.45,10.42,True,1,Critical Complexity,0.18027756377338233,15.782857142857143,6.946931132103947,0.55942214,1
2e58b0530ee70fb,70,235,1,81,6,12,3,13.49,10.93,10.82,True,2,Standard Complexity,0.02236067977497756,3.0688257575757576,2.769661898182816,0.55931,1
4a7d60c4a3acf81f,33,1,1,409,9,15,12,32.69,24.94,6.31,True,1,Critical Complexity,3.328663395419265,17.070000000000004,8.190889675988227,0.55925727,1
7d4d0ccafd61ee4a,143,25,0,114,5,13,1,15.84,15.48,7.98,True,3,Critical Complexity,0.06324555320359768,4.959782608695653,4.072891553296618,0.5592367,1
7591361304fc0e48,337,28,0,323,6,16,10,17.53,17.15,6.64,True,3,Critical Complexity,0.310161248385818,3.514107142857143,3.4537230309094986,0.55918944,1
34b9d05d9d5cdfa2,71,6,1,116,4,4,2,24.69,21.18,6.57,True,1,Critical Complexity,0.19235384061679264,10.08892857142857,7.346042345219302,0.5591748,1
9511b2d82824642d,76,8,0,80,3,4,3,18.54,14.85,6.67,True,3,Critical Complexity,0.10049875621059713,7.316000000000001,6.750556569646684,0.55913484,1
6ddcaa0f18a3c75c,103,5,0,324,11,8,2,23.13,11.89,6.62,True,0,Standard Complexity,1.1047624178981175,9.158947368421053,6.2198518299637655,0.5590871,1
da83db6b888c7965,40,3,0,322,7,10,12,28.17,7.02,14.61,True,0,Standard Complexity,3.5805167224862475,20.031111111111112,6.2362042309305865,0.5589375,1
c90734a97e78ba83,69,10,0,377,2,11,2,27.42,12.27,6.84,True,0,Standard Complexity,0.1500000000003638,11.35906976744186,7.401389188886439,0.5586253,1
9b64fe404ff35413,80,7,2,214,0,8,9,25.65,20.82,7.64,True,1,Critical Complexity,0.15264337522459864,10.89730769230769,6.944293206374186,0.5585938,1
8a21369f563e0d00,114,4,0,353,1,10,17,24.24,6.79,6.34,True,0,Standard Complexity,0.09848857801807925,9.245384615384618,6.890444087565466,0.5585357,1
cb4ddc239d414dd7,66,6,0,321,0,10,6,21.73,12.8,6.63,True,3,Critical Complexity,0.20518284528616879,11.594390243902438,6.908715262580809,0.55850947,1
97d409aefccd4fc8,159,11,2,350,5,10,8,19.24,4.88,9.45,True,2,Standard Complexity,0.0640312423744478,8.350263157894739,4.857216454424683,0.55841523,1
4967bae55ed5e4c0,107,1,0,131,2,8,2,23.23,10.58,6.27,True,0,Standard Complexity,0.05099019513610443,12.80421052631579,6.905802911350389,0.55837125,1
d4fc645ef05c0c08,200,16,3,197,2,14,5,25.42,20.64,7.4,True,1,Critical Complexity,0.22360679775022302,7.177196261682243,4.349142743845179,0.5583361,1
254827fb468c5843,105,0,1,416,5,11,14,29.03,10.98,6.3,True,0,Standard Complexity,0.1403566884762123,11.240697674418605,6.757977334438559,0.55831784,1
c1060fd7ae0059e5,84,6,4,232,13,17,5,22.02,7.76,6.31,True,0,Standard Complexity,0.14000000000010004,8.145853658536586,6.092383479918927,0.5582549,1
7f2d7b4c38d14905,120,4,0,330,5,9,15,34.89,16.11,6.63,True,1,Critical Complexity,1.4591093173570768,14.735652173913044,7.962658681013607,0.55821455,1
99c3a13b9000e62c,100,5,0,136,3,4,2,26.33,19.32,6.49,True,1,Critical Complexity,0.058309518948414595,10.874838709677421,6.433851939579977,0.5581389,1
